Dataset,Experiment,Seed,Loss,Conf,Alpha,Beta,N,RF Acc,MMD,MAE x3
4-chain-linear,3,44,mse,MSE,1.0,0.0,100,0.85,0.04127,0.67151
4-chain-linear,4,45,mse,MSE,1.0,0.0,100,0.8,0.04052,0.59897
4-chain-linear,5,46,mse,MSE,1.0,0.0,100,0.8,0.04599,0.55486
4-chain-linear,6,47,mse,MSE,1.0,0.0,100,0.75,0.05603,0.55468
4-chain-linear,7,48,mse,MSE,1.0,0.0,100,0.7,0.0528,0.55016
4-chain-linear,8,49,mse,MSE,1.0,0.0,100,0.775,0.04299,0.58962
4-chain-linear,9,50,mse,MSE,1.0,0.0,100,0.75,0.04401,0.53663
4-chain-linear,10,51,mse,MSE,1.0,0.0,100,0.825,0.0469,0.7234
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.75,0.05365,0.54237
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.9,0.35385,0.58358
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.85,0.04232,0.6579
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.75,0.04258,0.59849
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.75,0.04814,0.55486
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.75,0.0558,0.55466
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.7,0.0558,0.55021
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.8,0.04175,0.58852
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.775,0.04638,0.53643
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.85,0.04851,0.71987
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.75,0.05381,0.54237
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.9,0.35471,0.58352
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.825,0.04523,0.64668
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.75,0.04179,0.5975
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.725,0.04829,0.55481
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.775,0.05507,0.55466
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.7,0.05555,0.55024
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.775,0.04187,0.58687
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.775,0.04676,0.53635
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.85,0.04865,0.70669
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.8,0.05387,0.54254
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.9,0.35343,0.58353
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.8,0.04603,0.63516
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.875,0.04994,0.5969
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.725,0.04688,0.55484
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.8,0.05514,0.55469
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.7,0.04945,0.55018
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.8,0.04181,0.58493
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.75,0.0483,0.53686
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.825,0.04656,0.70207
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.05379,0.54327
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.9,0.35144,0.58303
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.04687,0.61726
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.875,0.05031,0.59584
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.04586,0.55483
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.05442,0.5547
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.7,0.04915,0.55019
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.04179,0.58286
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.04478,0.53828
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.775,0.04638,0.6986
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.775,0.054,0.54382
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.9,0.35093,0.58545
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.775,0.05141,0.58207
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.875,0.04982,0.5933
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.8,0.04577,0.55485
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.775,0.05428,0.55471
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.7,0.04816,0.53508
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.825,0.04363,0.5812
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.675,0.04281,0.53973
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.825,0.04537,0.69586
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.775,0.05452,0.54443
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.9,0.35057,0.58483
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.8,0.05149,0.57672
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.85,0.04825,0.59266
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.825,0.04403,0.55507
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.8,0.05422,0.55466
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.7,0.04878,0.52894
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.8,0.04409,0.59176
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.725,0.04097,0.54244
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.825,0.04859,0.6926
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.825,0.05422,0.6061
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.9,0.35145,0.56978
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.775,0.05146,0.57212
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.85,0.04851,0.58961
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.775,0.04404,0.55555
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.825,0.05115,0.53605
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.775,0.04729,0.52587
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.775,0.04422,0.59105
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.775,0.04776,0.54289
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.875,0.045,0.69345
4-chain-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.85,0.05515,0.6101
4-chain-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.9,0.35007,0.55613
4-chain-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.8,0.05204,0.57236
4-chain-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.8,0.03841,0.57176
4-chain-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.775,0.04421,0.55666
4-chain-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.85,0.05349,0.55507
4-chain-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.775,0.04767,0.52515
4-chain-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.8,0.04427,0.57288
4-chain-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.825,0.04943,0.54427
4-chain-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.85,0.04607,0.63711
5-chain-linear,1,42,mse,MSE,1.0,0.0,50,0.675,0.03503,0.7989
5-chain-linear,2,43,mse,MSE,1.0,0.0,50,0.625,0.0243,0.78977
5-chain-linear,3,44,mse,MSE,1.0,0.0,50,0.6,0.03166,0.86913
5-chain-linear,4,45,mse,MSE,1.0,0.0,50,0.7,0.04997,0.80984
5-chain-linear,5,46,mse,MSE,1.0,0.0,50,0.675,0.02786,0.8942
5-chain-linear,6,47,mse,MSE,1.0,0.0,50,0.7,0.02889,0.80676
5-chain-linear,7,48,mse,MSE,1.0,0.0,50,0.6,0.03096,0.82408
5-chain-linear,8,49,mse,MSE,1.0,0.0,50,0.7,0.03414,0.82319
5-chain-linear,9,50,mse,MSE,1.0,0.0,50,0.65,0.02515,0.7907
5-chain-linear,10,51,mse,MSE,1.0,0.0,50,0.65,0.02657,0.80429
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.03441,0.7976
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.625,0.02625,0.79085
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.575,0.02799,0.8613
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.7,0.04898,0.80948
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02715,0.89211
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.65,0.02865,0.80676
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.65,0.03022,0.82408
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.65,0.03095,0.82321
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.675,0.02608,0.79047
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.7,0.02606,0.80414
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.7,0.03423,0.79764
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.02649,0.78909
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.625,0.02609,0.86446
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.75,0.04782,0.8094
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.6,0.02659,0.88725
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.725,0.02807,0.80676
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.625,0.02996,0.82402
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.675,0.02809,0.82315
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.725,0.02783,0.79023
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.65,0.0251,0.80414
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.03412,0.79767
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02681,0.78919
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02685,0.86544
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.04702,0.80936
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.7,0.02633,0.87751
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02874,0.80676
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.625,0.02983,0.82397
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.6,0.02984,0.80042
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.725,0.02744,0.78975
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.65,0.02381,0.80409
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.03503,0.79724
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.65,0.02768,0.78943
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.675,0.02732,0.86157
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.04634,0.80922
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.02574,0.87658
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.725,0.02819,0.80676
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.625,0.02932,0.82384
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.575,0.02816,0.79068
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.6,0.02507,0.78909
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.7,0.0297,0.80409
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.75,0.03443,0.79713
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.02411,0.78949
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.675,0.02685,0.86345
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.675,0.04604,0.80868
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.02824,0.87269
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.725,0.02786,0.80677
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.625,0.02919,0.82383
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.65,0.031,0.78959
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.725,0.02351,0.78804
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.7,0.02428,0.80409
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.03488,0.79502
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.02359,0.78911
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.02817,0.84224
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.04532,0.80868
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.625,0.03077,0.86944
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.725,0.02869,0.80677
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.7,0.02841,0.82383
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.65,0.02939,0.7884
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.775,0.02339,0.7868
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.7,0.02327,0.80409
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.775,0.03465,0.79334
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.725,0.02535,0.78874
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.65,0.02252,0.80416
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.75,0.04328,0.80623
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.725,0.0298,0.86396
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.725,0.02683,0.80677
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.6,0.02743,0.82383
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.625,0.02721,0.7871
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.725,0.02464,0.78537
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.675,0.02589,0.80409
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.7,0.03234,0.79348
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.7,0.02776,0.78819
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.725,0.03086,0.80402
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.725,0.04371,0.80138
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.75,0.02954,0.86073
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.725,0.02336,0.80677
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.65,0.02789,0.82383
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.65,0.02716,0.78423
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.675,0.02163,0.7829
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.675,0.02673,0.8041
5-chain-linear,1,42,mse,MSE,1.0,0.0,100,0.65,0.02646,0.80409
5-chain-linear,2,43,mse,MSE,1.0,0.0,100,0.6,0.02439,0.79626
5-chain-linear,3,44,mse,MSE,1.0,0.0,100,0.675,0.02455,0.80536
5-chain-linear,4,45,mse,MSE,1.0,0.0,100,0.55,0.02206,0.79526
5-chain-linear,5,46,mse,MSE,1.0,0.0,100,0.55,0.02618,0.78162
5-chain-linear,6,47,mse,MSE,1.0,0.0,100,0.6,0.02899,0.81828
5-chain-linear,7,48,mse,MSE,1.0,0.0,100,0.625,0.0278,0.79478
5-chain-linear,8,49,mse,MSE,1.0,0.0,100,0.675,0.02499,0.78767
5-chain-linear,9,50,mse,MSE,1.0,0.0,100,0.725,0.03307,0.7816
5-chain-linear,10,51,mse,MSE,1.0,0.0,100,0.675,0.02436,0.77883
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.65,0.02805,0.80408
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.575,0.02199,0.79422
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.65,0.02316,0.80532
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.5,0.02082,0.79455
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.65,0.02456,0.78201
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.575,0.02687,0.80816
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.6,0.02663,0.79342
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.625,0.02452,0.8126
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.725,0.02737,0.78172
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.675,0.02597,0.77844
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.675,0.02932,0.80406
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.575,0.02189,0.79611
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.675,0.02255,0.80532
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.55,0.02066,0.7938
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.02403,0.78223
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.02428,0.7819
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.625,0.02316,0.79101
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.675,0.02553,0.80315
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.675,0.03463,0.78202
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.65,0.02531,0.77704
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.03183,0.804
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02167,0.79697
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.55,0.02308,0.80535
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.02081,0.79317
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.02429,0.78223
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.6,0.02352,0.77913
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02489,0.78705
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02504,0.80315
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.65,0.02839,0.78221
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.625,0.02551,0.77653
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.03124,0.80392
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.02187,0.79924
5-chain-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.575,0.02206,0.8053
5-chain-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.725,0.02877,0.78691
5-chain-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.02356,0.78193
5-chain-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.02255,0.7794
5-chain-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.02523,0.7832
5-chain-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.675,0.02481,0.80315
5-chain-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.02279,0.78233
5-chain-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.625,0.02476,0.77585
5-chain-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.65,0.02971,0.78839
5-chain-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.675,0.02146,0.7976
